stu,cluster
1906,0
2639,0
1248,0
1382,0
199,29
2787,14
1760,31
2054,20
2718,0
161,2
2852,0
1461,0
1065,0
1595,0
1199,0
3239,0
2244,0
1848,0
2551,8
162,3
1483,24
1711,31
2669,0
2426,13
1412,0
257,11
2665,29
2457,0
2061,0
73,10
1066,0
575,28
1422,13
2502,8
408,0
354,29
2673,6
2536,0
1878,0
286,10
883,0
1038,23
3132,31
621,0
2411,5
2661,0
297,25
2369,8
2893,14
3281,10
2749,0
716,8
2487,0
3220,0
2225,0
1829,0
1042,29
343,28
2874,0
572,0
176,0
2448,8
906,25
1126,28
2574,4
2304,0
1908,0
859,29
1047,0
993,29
670,13
1771,31
3087,0
2179,5
1225,6
138,9
377,25
746,8
1592,28
2255,0
3112,29
602,0
2642,0
1418,28
3258,3
202,29
3303,11
2280,29
1763,31
1077,0
2721,0
2855,0
1860,0
1464,0
469,0
1202,0
11,25
198,31
2741,14
1559,8
3317,30
1939,0
2672,0
1677,0
1415,0
1019,0
2820,14
727,8
1890,0
2623,0
499,0
1251,13
2626,5
183,29
2277,0
886,0
2771,14
281,6
2576,4
624,0
2710,4
3098,0
2702,0
3318,3
1236,6
2356,0
2490,0
1603,28
502,10
1099,0
703,0
1832,0
2040,29
837,0
2535,8
346,28
3120,24
2934,13
1920,0
2075,23
3269,3
2703,0
2307,0
2048,5
383,31
2926,14
2394,4
897,23
1098,13
2520,0
2124,0
3253,0
1129,0
1862,0
2049,6
605,0
1570,8
1725,31
137,11
2337,0
2283,29
2471,0
491,14
1342,0
483,10
87,10
1080,0
1813,0
224,15
551,1
2550,0
2288,0
1892,0
2026,0
1031,0
2675,0
1680,0
1284,0
289,0
927,28
2959,24
730,8
2501,0
1110,0
3150,0
3264,22
3096,29
1600,13
1759,0
2242,5
1893,0
2986,14
106,0
1254,13
186,29
2936,13
1478,23
464,10
2713,4
2967,0
1007,29
2705,0
1710,0
1314,0
2025,12
414,9
1448,0
319,0
1844,0
3062,8
2853,14
2531,0
3180,0
2937,13
266,30
1527,0
1923,0
2078,23
2656,0
532,0
1083,23
1265,0
270,0
973,8
562,28
2735,0
2869,0
1740,0
493,14
2074,25
873,6
1497,13
1538,14
2523,0
2127,0
1266,0
2351,10
995,31
505,24
1953,0
2108,23
3302,3
1691,0
1295,0
140,11
300,0
1220,6
2340,0
2474,0
486,10
90,10
874,6
1029,29
3161,0
3020,24
3107,29
832,9
2321,23
2918,13
174,9
2427,4
513,0
459,29
2157,0
2344,6
1162,0
1296,0
2598,8
1242,29
1758,31
2766,0
1113,0
1846,0
273,23
2245,5
1500,0
1587,5
2948,13
2599,8
3016,31
1925,0
2455,0
1326,0
2059,0
2970,0
71,10
1064,0
3104,0
614,29
687,13
3001,24
1356,28
629,8
2138,0
3183,0
3297,22
881,0
1036,23
3129,29
1926,0
1530,0
234,9
2621,4
219,29
2400,5
976,8
599,21
714,8
2297,29
1094,0
1249,23
2100,9
2738,0
2139,0
1743,0
1481,0
1272,6
876,6
101,9
235,9
2951,0
3085,0
1956,0
1560,0
1694,0
1298,0
303,0
2389,4
2837,14
261,3
535,14
2206,31
1124,0
3164,0
2768,0
3110,29
170,1
1773,0
2921,13
1907,0
1511,0
2107,25
516,0
120,0
2788,14
1761,31
129,5
3115,0
1274,29
333,0
884,23
1473,9
527,14
9,25
1937,0
1541,0
2092,23
2586,0
33,9
1067,0
671,0
576,28
617,29
3004,24
10,25
2799,0
3315,2
1146,0
1629,5
1879,0
1280,0
1742,31
2412,5
2498,8
948,21
1430,24
3316,3
154,11
2750,0
2354,0
2488,0
1359,0
3057,8
3285,15
3277,11
701,0
3137,0
2229,5
40,25
450,9
2772,24
1275,6
2932,13
2441,4
2575,4
2567,0
2171,0
419,21
1909,0
914,0
652,0
2790,14
306,0
2392,4
2780,0
2518,0
2122,0
1148,23
3262,9
750,13
865,0
3113,29
1776,0
1910,0
1514,0
2110,25
1411,24
123,0
1639,31
6,9
489,14
944,0
1977,26
2984,0
1989,0
1593,0
2722,0
1465,0
2422,4
470,0
74,0
1476,9
1574,23
3197,0
3143,29
2954,13
1940,0
1678,0
1669,31
3030,8
2821,14
1023,5
644,8
2752,0
3094,29
1757,0
2905,13
1891,0
762,0
1495,0
500,0
104,0
2540,0
430,21
1958,26
2965,0
179,30
1024,5
3319,3
734,23
2042,25
317,0
966,0
389,25
2851,14
1100,0
704,0
891,6
1984,20
3227,5
3178,0
2338,23
244,15
35,21
1921,0
2452,8
2935,13
1544,13
530,0
1650,31
1282,13
590,14
2570,0
1313,0
2246,25
2802,14
1463,24
1209,28
2289,23
3045,0
214,28
898,23
1392,0
1547,23
2125,0
942,29
1130,0
1517,0
2220,8
126,0
1642,31
2600,0
452,21
1605,0
2734,0
1551,29
2284,29
1343,0
2076,0
1081,0
685,0
2079,5
814,1
1479,9
277,25
2813,0
1160,0
764,0
3200,0
3146,29
3125,6
1809,0
2038,9
1943,0
1035,5
1672,31
262,18
2764,0
2368,0
2824,14
39,9
2219,20
923,29
1111,0
3017,0
2177,23
2156,0
2680,6
1498,0
107,0
2581,0
433,21
1741,23
3230,0
1961,26
2235,0
2968,0
2706,0
153,3
582,0
1315,0
1702,31
2045,25
320,0
258,25
627,8
3063,8
392,25
216,28
3181,0
2186,0
1790,0
1212,23
1924,0
1528,0
2493,8
345,29
533,0
471,25
1489,8
12,5
628,8
2003,0
1345,0
1969,7
2398,4
2128,0
2884,14
3313,11
1467,25
225,5
2131,5
3157,29
2216,0
2572,13
1954,0
269,11
563,0
2603,0
301,0
1117,28
1346,0
950,0
2835,14
50,9
875,6
2428,4
817,1
514,0
460,29
2158,0
2554,0
1163,0
2303,9
2786,14
2691,5
2649,8
1447,24
3029,0
2633,0
2379,4
1638,0
1376,0
2778,9
3074,8
1114,0
250,11
2458,4
110,0
2584,0
2188,0
436,21
2322,0
1193,0
3233,0
1327,0
931,0
1964,26
2971,0
3138,28
3002,24
1705,31
323,0
2797,0
1406,0
3184,0
3130,29
2189,0
2496,8
348,29
1428,24
3259,30
2614,0
977,8
285,9
1357,0
2140,0
1744,0
247,19
2313,8
877,6
2439,4
278,6
660,8
1607,31
2887,14
1174,0
3214,0
1823,0
1957,0
774,29
566,0
1299,0
2511,28
304,0
900,25
3289,30
1120,28
315,9
53,9
1387,0
200,28
661,8
171,1
1573,10
1774,0
2170,0
22,21
987,29
1793,13
820,1
1503,31
1531,13
517,0
121,0
1166,0
447,21
561,6
1063,24
2789,14
3244,0
1975,26
1987,0
1591,0
2690,8
596,0
2636,0
2541,28
2770,0
272,25
1379,0
983,0
740,13
122,0
691,8
2115,5
3195,0
2818,13
2200,0
1804,0
1226,23
2469,8
1938,0
253,11
2461,4
2453,0
2983,0
2587,0
2484,24
1196,0
2202,9
2819,14
2328,5
642,8
2666,0
915,23
1409,0
1013,0
1147,0
360,29
1659,31
2617,0
2751,0
1622,0
2355,0
1360,0
702,0
902,25
41,25
1738,31
242,15
2450,8
2442,4
831,1
1439,0
2514,29
420,21
1177,0
3217,0
1311,0
1826,0
3267,15
2529,8
569,0
903,25
2647,0
2393,4
3263,3
2727,29
2841,14
1390,0
994,0
940,29
1128,0
3168,0
751,13
1777,0
124,0
1640,31
3247,0
1341,0
1978,26
367,23
1259,10
1856,0
2252,0
1990,0
1594,0
1499,28
807,29
1719,31
337,0
2148,28
275,25
3080,8
3300,11
694,8
3198,0
3144,29
2203,0
1807,0
1229,23
1941,0
1670,31
2590,0
3273,30
1145,29
397,23
3015,0
645,8
3149,0
1624,0
2154,0
2803,0
501,0
105,0
724,8
3228,0
1959,26
180,30
1837,0
1434,24
788,29
580,0
2620,0
318,0
1020,6
2099,5
675,8
36,21
842,5
1001,29
834,1
2035,20
531,0
2779,29
591,14
1180,0
2708,5
143,3
1967,7
3046,0
2072,23
1655,0
1205,29
1393,0
2882,14
3311,11
735,0
705,8
1780,0
1488,8
769,29
2863,0
2601,0
2064,24
453,21
1210,0
3250,0
1344,0
1981,26
1859,0
2342,5
1993,0
2080,5
2562,8
1567,8
1240,28
1722,31
3325,30
3076,0
3296,3
1214,6
1161,0
952,6
2007,20
3201,0
1810,0
2513,8
2102,28
2631,0
1039,10
1636,0
2765,0
3280,0
1374,0
989,9
2330,8
1752,31
766,0
370,0
2315,28
677,8
2904,14
3292,10
2236,0
1840,0
2969,0
791,29
583,0
1703,31
321,0
2258,24
3284,11
3048,0
2449,0
3182,0
1475,23
2187,0
1058,0
1791,0
608,29
796,0
400,0
534,0
472,25
2034,23
1183,0
757,8
2266,0
1608,0
2653,0
747,0
1262,0
1396,0
2885,14
100,9
3314,11
708,8
3212,0
2217,0
1821,0
1955,0
772,29
564,0
2604,0
1609,0
1118,28
951,0
856,28
2836,14
3265,11
3079,0
3166,5
2429,4
818,1
1688,0
2159,0
1164,0
369,25
1289,31
1901,0
2634,0
2372,0
1243,0
1377,0
1577,25
194,29
3295,11
2113,5
2782,14
1755,31
373,0
3109,0
251,11
2459,4
156,2
2451,0
2847,0
1255,10
8,24
1456,0
2585,0
437,21
1590,0
1194,0
1843,0
2326,5
2136,24
2546,8
157,3
586,0
3060,0
2664,0
2114,5
2798,0
631,8
1407,0
1011,0
252,11
1459,10
2056,0
1794,0
88,25
799,0
2497,8
349,29
2299,23
1224,0
3210,29
2269,0
1873,0
3021,13
1012,0
616,0
1736,31
2341,25
3090,0
2754,14
292,25
365,9
1486,5
2888,14
103,9
2021,20
711,8
2086,0
2482,0
3215,0
1091,0
1824,0
775,29
901,25
1216,0
1121,28
205,29
246,30
662,8
1775,0
988,29
1766,31
2686,0
3169,5
2174,5
2329,28
2006,12
938,28
2512,0
3245,0
1854,0
1988,0
805,29
597,0
19,23
2637,0
1246,0
2762,31
3078,8
197,29
692,8
2201,0
1072,0
2716,0
810,0
2462,4
37,13
1855,0
1197,0
2725,5
946,9
2549,8
643,8
646,13
2667,0
384,13
1276,0
2310,28
1410,0
1014,0
919,28
2408,5
722,8
91,25
573,28
3142,0
2880,0
2302,23
1885,0
2618,0
1623,0
494,0
1227,0
2097,5
1470,23
619,0
1584,8
1739,31
34,21
2697,0
2443,4
3093,0
2017,12
2036,25
1044,0
1178,0
1827,0
2214,31
2530,8
141,3
2929,13
3044,0
2648,0
3293,30
1653,0
1391,0
208,29
1045,0
554,28
991,29
1769,31
1625,23
2515,0
3248,0
213,0
1979,26
2253,0
1857,0
862,0
808,29
996,0
600,0
1565,8
1720,31
497,24
2149,28
1683,0
737,5
2278,29
2070,0
1096,23
478,10
82,10
1075,0
1230,23
1431,13
1579,28
1808,0
2204,0
3012,24
1887,0
892,0
1026,0
630,0
52,23
649,13
690,14
1750,31
2670,0
3066,0
1279,0
2378,8
2902,14
725,8
1838,0
2172,25
3091,29
581,0
1626,0
2583,4
2624,5
435,25
2962,0
2700,0
1309,0
2020,12
1839,0
314,0
1234,6
1389,29
804,13
1078,24
210,28
3270,9
2913,0
3047,0
1918,0
1656,0
211,29
968,8
706,8
557,28
2730,0
2468,0
2924,14
1628,23
1492,13
1211,0
1484,9
2256,0
227,9
2153,24
2563,8
1568,8
1723,31
2943,0
1306,8
2681,0
3077,0
238,24
1686,0
1290,0
846,23
2073,0
481,10
191,28
816,0
2,12
169,9
1522,13
1637,0
1260,13
2152,0
2286,0
2593,8
1050,23
833,25
728,8
2499,0
1108,0
1841,0
155,3
792,29
1704,31
461,9
2084,23
2594,8
1321,0
462,10
66,10
1059,0
568,28
609,29
797,0
1005,29
2608,28
347,29
2996,24
2023,12
1446,0
55,0
276,5
758,8
2133,0
2267,0
1871,0
480,0
822,29
2339,25
2654,0
1525,0
229,9
2155,24
248,22
971,8
709,8
2480,0
2239,23
1138,5
2218,0
1089,0
1445,13
2733,0
2221,5
1872,0
871,6
1119,28
2915,13
2753,14
3322,22
3154,29
1571,8
443,10
852,29
2046,9
986,29
1951,0
2106,23
2946,0
1689,0
1293,0
506,29
936,28
1585,28
2510,0
3159,0
2763,0
3105,29
2164,0
1902,0
1506,0
2635,0
511,0
115,0
457,29
1244,0
2638,5
195,29
2783,14
407,28
693,13
2714,0
1323,0
1061,0
85,13
2998,24
3071,8
2349,23
484,24
1932,0
2087,23
3061,0
279,0
2406,5
17,0
465,10
1062,0
571,28
612,29
3140,0
5,25
2938,14
1487,0
492,0
2532,0
2270,0
1141,0
1874,0
282,10
1373,14
1737,31
2407,5
1425,24
1721,23
1700,0
2755,14
974,8
2745,0
2295,29
1354,0
1092,0
1247,23
1825,0
2012,6
2444,8
1904,0
2949,0
2687,0
1692,0
1221,6
2387,4
1555,31
2775,0
2117,0
2251,0
1122,0
1277,23
3162,0
860,0
3108,29
806,29
475,9
1509,0
1905,0
118,0
1634,31
43,6
2276,29
2464,0
410,28
476,10
1073,0
1228,23
2979,0
2717,0
2425,8
2543,0
7,25
3192,0
890,0
1935,0
688,14
1539,0
2668,0
1673,0
1664,31
81,10
2376,8
1015,0
2409,5
20,0
293,9
2816,14
723,8
1103,0
160,10
1490,0
1886,0
885,6
495,0
802,8
882,0
2767,14
2698,0
312,0
1232,6
331,13
2352,0
69,13
2090,0
1599,28
2846,14
1095,0
3055,8
2227,5
3119,29
2930,13
1916,0
1520,0
828,1
1654,0
525,0
2565,0
2169,0
2699,0
209,29
1308,0
1770,31
1733,0
2390,4
745,8
2120,0
2516,0
1125,0
1858,0
3271,18
1566,8
1946,0
444,16
1041,6
2595,0
844,23
2729,0
1546,29
1338,0
2827,14
3036,8
585,28
699,13
1022,29
1496,28
3013,24
2420,4
2808,0
641,8
2150,0
1155,0
1888,0
1235,29
2287,5
1667,31
2769,14
2759,0
726,8
1368,0
2101,0
918,29
1106,0
3092,29
1889,0
364,0
1002,28
3225,0
1474,23
2963,0
1057,0
1706,0
1310,0
2260,28
1018,8
1455,9
3058,8
2849,14
2527,0
2796,8
3176,0
296,23
2336,23
2933,13
1919,0
340,29
1261,0
1648,31
2226,8
969,8
2800,14
3127,0
2731,0
1340,0
1870,0
1493,13
2519,0
2123,0
21,25
94,9
3152,29
1569,8
1949,0
1553,0
607,5
1687,0
558,0
1291,0
504,29
2732,0
2282,29
3039,8
945,0
368,25
850,28
86,10
683,0
2830,14
192,28
2077,5
653,8
2761,0
3103,29
2914,13
1900,0
1504,0
812,1
1523,13
2423,4
509,0
113,0
778,8
1158,0
1292,0
2781,14
405,28
2290,5
960,21
268,22
1717,0
2628,0
2366,0
386,14
1466,9
2500,0
1371,0
3069,8
1109,0
713,0
3236,5
2944,13
2985,14
539,0
2579,0
2183,0
431,21
1188,0
1322,0
2966,0
1060,0
664,0
2997,24
3,25
3209,23
759,8
2134,0
1139,0
3179,0
823,29
1788,0
1922,0
1526,0
2491,8
1423,24
972,8
2293,29
1352,0
956,0
2104,13
1090,0
2001,0
2135,0
872,6
294,29
2434,4
97,9
231,9
1169,0
1818,0
1952,0
1556,0
132,3
1690,0
1294,0
1681,31
98,10
2005,12
299,0
895,25
2385,4
237,25
2833,14
853,28
3308,15
1442,14
3026,0
743,13
3106,29
280,23
2165,0
1903,0
815,1
512,0
116,0
553,1
2784,14
1970,26
2977,0
3111,0
2715,0
1586,0
1324,0
463,0
2999,24
978,0
1112,0
1996,20
686,8
2794,0
3190,0
2928,0
1799,0
2947,13
1933,0
1537,0
1671,0
1662,31
2582,0
2320,0
1191,0
2111,6
1325,0
929,0
2814,14
29,9
3007,0
2866,24
637,8
3141,0
1507,13
2795,0
2533,0
1404,0
1426,24
2612,0
2746,0
1617,0
134,3
67,13
959,0
1355,0
2844,14
1093,0
3053,8
2091,5
298,25
1513,28
28,21
2437,4
826,1
2571,4
2167,0
2301,0
1172,0
795,13
3158,29
2950,0
302,0
2388,4
2776,0
1385,0
1123,0
3163,0
1772,0
2475,8
468,5
327,29
515,0
119,0
1635,31
2004,14
2467,4
3242,0
411,28
1336,0
2980,0
697,13
1985,0
165,3
1494,28
2688,8
594,0
2877,24
332,0
2143,28
2418,4
2806,0
639,8
2552,4
3075,8
449,27
1153,0
1999,20
3193,0
3139,29
2198,0
1802,0
1936,0
1540,0
2505,8
357,29
1437,24
2410,5
335,10
932,0
2817,14
640,8
2748,0
1619,0
1753,0
779,23
1491,0
2456,8
496,0
2896,14
2029,20
719,8
3223,0
2228,0
2961,0
146,3
783,29
2615,0
313,0
909,25
2010,6
2353,0
1358,0
700,0
887,6
2094,5
3174,0
1783,0
2931,13
31,21
1917,0
2440,4
547,23
338,29
130,0
1646,31
1270,9
1175,0
2067,24
1312,5
434,2
3010,13
445,11
1962,7
3041,0
2645,0
665,14
2391,4
1388,0
992,0
2121,0
3086,8
917,6
749,13
556,0
2596,0
1339,0
943,0
1976,26
681,0
422,5
2421,4
2809,0
2547,0
2151,0
1364,29
1156,0
760,0
2002,20
3196,0
1805,0
2508,8
1052,28
1440,24
1668,31
1877,25
2089,24
2760,0
1631,0
2364,0
1369,0
1429,14
1107,0
3287,11
911,25
334,13
2173,23
30,10
1756,0
1747,31
761,0
840,1
672,8
2577,0
429,21
1186,0
3226,0
232,1
2231,0
1835,0
2318,5
1781,29
2964,0
2538,8
149,3
786,29
733,23
1698,31
316,0
912,25
3059,8
2850,14
870,28
1399,0
3279,11
3043,0
673,8
3177,0
2182,0
1786,0
999,29
2489,8
26,17
1543,13
341,29
529,0
467,25
376,23
2261,0
1025,23
1508,28
284,25
3089,8
920,6
2013,20
3153,29
2212,0
1816,0
1950,0
265,11
821,0
767,29
1554,0
2995,0
3282,30
893,25
1208,0
3040,8
2831,14
151,25
3024,0
654,8
1767,0
980,29
2014,20
2424,4
813,1
2678,0
510,0
1421,0
1576,23
930,28
1159,0
2051,24
3237,0
2291,5
75,8
1443,24
589,0
2629,0
167,11
2367,0
1143,28
1372,0
2861,14
189,29
684,8
2811,13
1268,28
748,29
2446,0
2580,0
1451,0
1606,23
432,21
2184,0
1189,0
2109,6
3229,0
3126,24
2864,24
152,3
2081,23
3275,3
1402,0
1140,0
1789,0
83,25
565,28
2492,8
344,29
1424,24
2872,0
3255,30
2610,0
2556,29
25,20
1353,0
379,23
1868,0
611,0
1731,31
549,25
2435,4
656,8
2883,14
793,13
2215,0
1819,0
1328,28
1557,0
133,3
770,29
2373,28
896,25
2659,13
1116,28
2834,14
3027,0
241,30
657,8
2166,0
1037,0
2043,9
2324,28
117,0
933,28
953,6
3240,0
1971,26
2294,5
2978,0
1849,0
163,3
592,0
2632,0
2141,28
1241,0
1375,0
979,0
488,28
3191,0
2062,0
2196,0
1800,0
1934,0
2711,0
409,0
355,29
1454,0
158,9
1192,0
1588,0
2815,14
638,8
622,0
2662,0
2346,29
3312,2
1405,0
1009,0
2370,8
2894,14
2403,5
356,29
1040,24
717,8
1542,5
1427,24
2875,0
2479,0
3009,0
1880,0
2613,0
330,13
1618,0
1127,28
3274,11
668,8
1097,5
519,28
2312,8
3088,0
2028,20
2438,4
827,1
135,2
2692,0
2564,0
2168,0
985,29
1173,0
44,0
3213,0
378,25
2701,5
1822,0
2305,5
136,3
2643,0
2777,0
1386,0
990,0
698,8
3167,5
2856,0
2460,0
2319,24
2916,14
1203,0
3243,0
1974,26
2248,0
1852,0
1361,28
1986,0
2555,8
2689,8
595,0
1715,31
2867,14
1416,0
2273,29
3194,0
2065,0
2199,0
1070,0
674,0
51,21
1803,0
412,0
358,29
546,0
2483,24
1195,0
1252,13
2327,5
393,23
184,29
1882,0
2981,8
1620,0
1021,0
625,0
47,23
1745,31
2350,25
363,0
2719,8
1408,0
2897,14
2030,20
1043,24
720,8
3224,0
230,1
2041,29
1833,0
442,0
784,29
388,29
2878,0
2616,0
3299,30
910,25
1621,0
2848,14
868,28
2357,5
168,25
255,30
2095,5
3261,3
1051,0
32,21
997,29
789,0
830,1
2031,20
2695,0
1304,0
2015,12
1834,0
2927,14
1176,0
2987,28
2259,0
1863,0
2528,8
3011,13
606,0
3042,0
2646,0
1651,0
1350,8
1505,31
3121,0
2597,0
1206,0
3246,0
2022,28
1563,8
3072,0
2676,0
2810,0
1419,0
264,11
1157,0
2068,0
3033,8
731,8
80,10
1806,0
623,29
3097,29
1441,24
2908,13
3023,0
2627,0
552,5
848,4
1632,0
544,1
290,5
1370,0
2250,13
396,23
187,29
2281,0
366,0
3102,0
2840,0
283,2
1449,0
1053,0
503,5
2033,20
2494,0
2098,0
2044,29
2232,0
1836,0
849,4
1782,29
3124,24
2539,8
150,3
1699,31
913,25
2311,0
2445,0
1471,23
1054,0
1000,29
2991,24
342,29
2919,5
2018,12
2292,23
1076,24
271,5
2524,0
2262,0
1866,0
3014,13
1403,10
2000,0
1604,0
2334,25
1729,31
2747,14
2881,14
96,9
3310,11
2683,29
1133,5
487,10
1817,0
1239,23
843,23
1030,29
2213,0
426,0
768,29
2728,0
2371,28
3211,5
579,13
894,25
866,6
2910,13
2561,8
655,8
981,29
658,13
773,0
1787,13
2679,0
1684,0
1288,0
1580,28
2243,0
3100,29
240,30
650,14
1897,0
2630,0
1144,28
190,29
1,13
402,28
536,28
2709,0
38,17
1714,0
2447,0
1452,0
1056,0
847,6
1190,0
2993,24
395,25
2804,8
2941,13
3056,0
1927,0
2660,0
3305,30
3276,3
1665,0
1269,0
274,0
2401,5
2052,0
64,10
84,25
3135,0
2873,0
2477,0
1972,7
1281,10
1501,13
1616,0
2265,0
1869,0
1512,28
2402,5
3306,3
1695,0
2982,28
42,0
707,8
794,13
2082,0
2478,0
3256,2
1087,0
878,6
1820,0
2903,0
2922,13
2264,13
3257,3
2557,0
3028,0
1899,0
1300,0
4,9
984,29
2682,0
1330,28
934,28
2382,4
3241,0
528,14
2663,23
1850,0
2037,6
593,0
1558,8
193,29
2325,0
2271,29
2974,0
1068,0
1223,23
618,29
2712,0
421,9
1851,0
2481,24
398,25
2807,8
2545,8
3187,0
3133,29
1930,0
1534,0
2085,23
380,13
76,10
781,28
1010,0
2404,5
3324,11
718,8
2876,0
1881,0
1485,0
907,23
